SensorA, 0.081, 0.1204, 1.0362
SensorA, 0.0829, 0.1358, 1.0343
SensorA, 0.0766, 0.1194, 1.069
SensorA, 0.1007, 0.1324, 1.0488
SensorA, 0.0842, 0.1189, 1.0308
SensorA, 0.0825, 0.129, 1.0158
SensorA, 0.0837, 0.1215, 1.0427
SensorA, 0.0908, 0.1302, 1.1186
SensorA, 0.0878, 0.1261, 1.0218
SensorA, 0.0882, 0.117, 1.0158
SensorA, 0.0765, 0.1368, 1.0364
SensorA, 0.0702, 0.1165, 1.0105
SensorA, 0.0856, 0.1293, 1.0588
SensorA, 0.0858, 0.1187, 1.0162
SensorA, 0.0838, 0.1211, 1.0187
SensorA, 0.0816, 0.1182, 1.0347
SensorA, 0.1704, 0.1554, 1.0329
SensorA, 0.1968, 0.242, 1.0661
SensorA, 0.0814, 0.1307, 1.049
SensorA, 0.079, 0.1487, 1.0467
SensorA, 0.0874, 0.1361, 1.0219
SensorA, 0.0827, 0.1456, 1.0629
SensorA, 0.0943, 0.1217, 1.0366
SensorA, 0.0831, 0.1174, 1.0211
SensorA, 0.0864, 0.1438, 1.0303
SensorA, 0.0895, 0.1293, 1.0511
SensorA, 0.0893, 0.131, 1.0561
SensorA, 0.5321, 0.4148, 1.2236
SensorA, 0.5389, 0.4284, 1.2562
SensorA, 0.4876, 0.3716, 1.2164
SensorA, 0.3644, 0.425, 1.2503
SensorA, 0.091, 0.1335, 1.0774
SensorA, 0.1037, 0.1605, 1.1194
SensorA, 0.0961, 0.1213, 1.0305
SensorA, 0.0808, 0.1469, 1.0244
SensorA, 0.0802, 0.1297, 1.0173
SensorA, 0.0857, 0.1199, 1.0114
SensorA, 0.0722, 0.1224, 1.062
SensorA, 0.0876, 0.1379, 1.0138
SensorA, 0.0751, 0.1328, 0.9997
SensorA, 0.0851, 0.1243, 1.0268
SensorA, 1.1054, 3.933, 2.4191
SensorA, 2.5776, 4.8074, 4.3113
SensorA, 1.6298, 3.6652, 3.8294
SensorA, 0.0821, 0.1256, 1.0144
SensorA, 0.0796, 0.1172, 1.0446
SensorA, 0.0887, 0.1295, 1.0503
SensorA, 0.0822, 0.1283, 1.0529
SensorA, 0.0777, 0.1235, 1.0202
SensorA, 0.0994, 0.1534, 1.0491
SensorA, 0.0852, 0.1153, 1.0023
SensorA, 0.0819, 0.1328, 1.0136
SensorA, 0.0725, 0.1329, 1.0246
SensorA, 0.0899, 0.1297, 1.0211
SensorA, 0.0775, 0.1372, 1.0577
SensorA, 0.1003, 0.1279, 1.0285
SensorA, 0.0991, 0.1246, 1.0202
SensorA, 0.082, 0.1221, 1.0419
SensorA, 0.0838, 0.1232, 1.0293
SensorA, 0.0865, 0.1355, 1.0127
SensorA, 0.0891, 0.1475, 1.0725
SensorA, 0.0914, 0.1235, 1.0741
SensorA, 0.0806, 0.1313, 1.0879
SensorA, 0.1101, 0.1342, 1.0744
SensorA, 0.0804, 0.1225, 1.0416
SensorA, 0.0799, 0.1218, 1.0333
SensorA, 0.079, 0.133, 1.0582
SensorA, 0.0943, 0.1406, 1.055
SensorA, 0.0999, 0.1345, 1.026
SensorA, 0.0747, 0.1344, 1.0516
SensorA, 0.0771, 0.126, 1.0205
SensorA, 0.0769, 0.1311, 1.0627
SensorA, 0.0872, 0.1095, 1.04
SensorA, 0.0856, 0.1161, 1.0009
SensorA, 0.0743, 0.1198, 1.0427
SensorA, 0.0845, 0.108, 1.073
SensorA, 0.0904, 0.1345, 1.0515
SensorA, 0.0828, 0.1328, 1.0215
SensorA, 0.1006, 0.1475, 1.0297
SensorA, 0.0901, 0.1523, 1.0627
SensorA, 0.0902, 0.1357, 1.0495
SensorA, 0.0877, 0.1469, 1.0292
SensorA, 0.0886, 0.1287, 1.0771
SensorA, 0.1413, 0.1464, 1.1001
SensorA, 3.7183, 2.0008, 2.0117
SensorA, 7.9312, 5.3931, 4.5575
SensorA, 4.7273, 2.6414, 2.0882
SensorA, 5.8714, 6.464, 8.0801
SensorA, 2.3299, 3.2085, 5.7745
SensorA, 2.1771, 1.4933, 3.2051
SensorA, 1.1499, 0.8178, 1.6797
SensorA, 0.1031, 0.1406, 1.0185
SensorA, 0.0903, 0.1069, 1.0262
SensorA, 0.0929, 0.141, 1.0845
SensorA, 0.0816, 0.1295, 1.0129
SensorA, 0.0799, 0.1202, 1.0114
SensorA, 0.0878, 0.115, 1.0539
SensorA, 0.0886, 0.1251, 1.0464
SensorA, 0.0936, 0.1307, 1.0714
SensorA, 0.0889, 0.1398, 1.0724
SensorA, 0.0724, 0.1133, 1.004
SensorA, 0.1041, 0.1078, 1.0184
SensorA, 0.0907, 0.1336, 1.0104
SensorA, 0.0938, 0.134, 1.0164
SensorA, 0.0756, 0.1217, 1.0126
SensorA, 0.091, 0.12, 1.0239
SensorA, 0.1017, 0.1215, 1.0099
SensorA, 0.0958, 0.1112, 1.0114
SensorA, 0.1061, 0.1285, 1.0857
SensorA, 0.1043, 0.1224, 1.0152
SensorA, 0.0834, 0.1257, 1.0269
SensorA, 0.0991, 0.1103, 1.0103
SensorA, 0.1008, 0.1169, 1.0201
SensorA, 0.0787, 0.1244, 1.0101
SensorA, 0.0948, 0.1227, 1.0104
SensorA, 0.082, 0.1286, 1.0513
SensorA, 0.0924, 0.1297, 1.0288
SensorA, 1.3854, 0.9008, 1.525
SensorA, 1.71, 1.7432, 2.3489
SensorA, 2.7587, 1.8909, 2.2323
SensorA, 0.9529, 0.962, 1.3678
SensorA, 1.8609, 1.0445, 1.6407
SensorA, 1.4861, 1.2472, 1.561
SensorA, 1.3213, 0.7426, 1.1888
SensorA, 1.8202, 1.6521, 2.6239
SensorA, 1.34, 0.7148, 0.4712
SensorA, 1.4196, 0.832, 0.6512
SensorA, 1.3163, 0.781, 0.9008
SensorA, 1.1151, 0.5745, 0.4965
SensorA, 1.3113, 0.7737, 0.6601
SensorA, 1.4994, 0.9164, 0.6966
SensorA, 2.0609, 1.4124, 2.5106
SensorA, 2.2826, 2.2319, 3.5042
SensorA, 0.1081, 0.1366, 1.0561
SensorA, 0.1103, 0.126, 1.0775
SensorA, 0.1083, 0.1145, 1.0467
SensorA, 1.3273, 0.7106, 1.4078
SensorA, 4.1292, 3.6222, 4.7374
SensorA, 6.259, 4.9958, 7.3126
SensorA, 7.9923, 6.807, 5.3845
SensorA, 0.7641, 0.6651, 1.3088
SensorA, 0.1129, 0.1063, 1.0455
SensorA, 0.1193, 0.1093, 1.1068
SensorA, 0.1146, 0.1061, 1.0189
SensorA, 0.1238, 0.1156, 1.025
SensorA, 0.1225, 0.1109, 1.0304
SensorA, 0.1243, 0.1274, 1.0748
SensorA, 0.1175, 0.1142, 1.0119
SensorA, 0.1215, 0.1015, 1.0345
SensorA, 0.1146, 0.107, 1.0204
SensorA, 0.125, 0.104, 1.0493
SensorA, 0.1128, 0.0878, 1.0441
SensorA, 0.1221, 0.1018, 1.0364
SensorA, 0.1174, 0.1233, 1.02
SensorA, 0.1201, 0.1248, 1.0151
SensorA, 0.1131, 0.1004, 1.0341
SensorA, 0.1163, 0.113, 1.0305
SensorA, 0.1194, 0.1137, 1.0088
SensorA, 0.1193, 0.1005, 1.0321
SensorA, 0.1227, 0.0999, 1.0522
SensorA, 0.121, 0.1195, 1.0355
SensorA, 0.121, 0.1037, 1.0497
SensorA, 0.1087, 0.096, 1.0131
SensorA, 0.1074, 0.098, 1.0331
SensorA, 0.1064, 0.1054, 1.0151
SensorA, 0.1204, 0.1086, 1.0201
SensorA, 0.1263, 0.1489, 1.0511
SensorA, 0.14, 0.1295, 1.0435
SensorA, 0.1054, 0.1012, 1.0481
SensorA, 0.13, 0.1264, 1.0826
SensorA, 0.1176, 0.1046, 1.0178
SensorA, 0.1221, 0.0987, 1.0462
SensorA, 0.1245, 0.097, 1.0515
SensorA, 0.1189, 0.1046, 1.055
SensorA, 0.125, 0.1086, 1.0308
SensorA, 0.1108, 0.1089, 1.0277
SensorA, 0.1231, 0.0978, 1.0187
SensorA, 0.1226, 0.1025, 1.032
SensorA, 0.1277, 0.0922, 1.0116
SensorA, 0.1306, 0.1154, 1.0064
SensorA, 0.124, 0.1013, 1.0246
SensorA, 0.1262, 0.0975, 1.0196
SensorA, 0.1174, 0.0833, 1.0261
SensorA, 0.1226, 0.1285, 1.0484
SensorA, 0.1373, 0.1325, 1.0688
SensorA, 0.1186, 0.1138, 1.057
SensorA, 0.1194, 0.0933, 1.009
SensorA, 0.122, 0.0906, 1.0715
SensorA, 0.1274, 0.1054, 1.0238
SensorA, 0.1069, 0.0959, 1.0654
SensorA, 0.1059, 0.1045, 1.0069
SensorA, 0.1064, 0.1026, 1.0519
SensorA, 0.1272, 0.1238, 1.0374
SensorA, 0.1196, 0.113, 1.0457
SensorA, 0.1066, 0.1002, 1.0747
SensorA, 0.1081, 0.096, 1.0326
SensorA, 0.1272, 0.1237, 1.0052
SensorA, 0.1262, 0.107, 1.0089
SensorA, 0.1131, 0.1011, 1.0092
SensorA, 0.1115, 0.1017, 1.0511
SensorA, 0.101, 0.1063, 1.0114
SensorA, 0.1169, 0.0971, 1.0297
SensorA, 0.122, 0.1093, 1.0515
SensorA, 0.1296, 0.1312, 1.0294
SensorA, 0.1177, 0.1231, 1.023
SensorA, 0.1107, 0.0985, 1.0106
SensorA, 0.1219, 0.102, 1.0301
SensorA, 0.1128, 0.108, 1.014
SensorA, 0.1093, 0.1089, 1.0449
SensorA, 0.1159, 0.0959, 1.0281
SensorA, 0.1116, 0.1151, 1.04
SensorA, 0.1242, 0.1001, 1.0112
SensorA, 0.1244, 0.1145, 1.0195
SensorA, 0.1188, 0.1277, 1.0311
SensorA, 0.1245, 0.1159, 1.0179
SensorA, 0.0952, 0.0947, 1.0391
SensorA, 0.118, 0.1074, 1.0613
SensorA, 0.1148, 0.1067, 1.0867
SensorA, 0.1091, 0.0957, 1.0406
SensorA, 0.1099, 0.1001, 1.014
SensorA, 0.1072, 0.1027, 1.0731
SensorA, 0.1196, 0.1034, 1.0049
SensorA, 0.1247, 0.152, 1.0657
SensorA, 0.1037, 0.1081, 1.0487
SensorA, 0.1044, 0.0985, 1.0671
SensorA, 0.1105, 0.1041, 1.061
SensorA, 0.1237, 0.1027, 1.0174
SensorA, 0.1094, 0.101, 1.0196
SensorA, 0.1127, 0.1005, 1.0334
SensorA, 0.1148, 0.0857, 1.0261
SensorA, 0.1277, 0.1027, 1.0569
SensorA, 0.1257, 0.1012, 1.051
SensorA, 0.1104, 0.0956, 1.0309
SensorA, 0.1134, 0.1144, 1.0274
SensorA, 0.1097, 0.1098, 1.0606
SensorA, 0.121, 0.1003, 1.0169
SensorA, 0.1165, 0.0922, 1.0312
SensorA, 0.123, 0.1009, 1.0355
SensorA, 0.124, 0.114, 1.049
SensorA, 0.1084, 0.1041, 1.0211
SensorA, 0.1124, 0.097, 1.0366
SensorA, 0.1184, 0.1063, 1.0722
SensorA, 0.1186, 0.1035, 1.0239
SensorA, 0.1096, 0.1186, 1.065
SensorA, 0.1199, 0.1088, 1.0491
SensorA, 0.1088, 0.0947, 1.1099
SensorA, 0.1138, 0.1059, 1.0016
SensorA, 0.0947, 0.1098, 1.0432
SensorA, 0.1129, 0.1075, 1.0403
SensorA, 0.1141, 0.104, 1.0437
SensorA, 0.1197, 0.1365, 1.0743
SensorA, 0.114, 0.1087, 1.0238
SensorA, 0.1379, 0.1595, 1.0897
SensorA, 0.114, 0.1039, 1.0574
SensorA, 0.1031, 0.0983, 1.0097
SensorA, 0.1492, 0.1759, 1.0645
